,loss,acc
87,0.00043530843864285503,0.9998183284732077
88,0.0004568238567921882,0.999813668161845
89,0.0005327443592355037,0.999784587956161
90,0.0004420823458119014,0.9998144880473185
91,0.0004052868299374672,0.9998295804579481
92,0.0005071205391130652,0.9997883529114209
93,0.0005940069435474215,0.9997734851974378
94,0.000397685509557809,0.999834673010188
95,0.00044479018054013105,0.9998208207192181
96,0.0003971933971809076,0.9998332167700897
97,0.00044318769929474955,0.9998152719127188
98,0.00048570685303667827,0.9998014676485131
99,0.0004788616470839299,0.9998042720684902
100,0.0004652581371223762,0.9998161346792317
101,0.0003901152750003996,0.9998363985432138
102,0.0004456518915680358,0.999817951120061
103,0.0005518291489469899,0.9997984608300299
104,0.0005532219706470877,0.9997980731854336
105,0.00046031167250161774,0.9998176698204425
106,0.0004412649932615593,0.9998190746032934
107,0.0003758782029161129,0.9998432989600751
108,0.0005977854387363144,0.9997793650455612
109,0.00035779010439576355,0.9998530175188463
110,0.0004709904094054129,0.999826103663273
111,0.0004023879592888151,0.999831681628879
112,0.0004016467704682229,0.9998319938028459
113,0.0004080174773577232,0.9998293883508915
114,0.00038498433548856607,0.999835065800509
115,0.0008221574302192396,0.9997573087541319
116,0.0003770443276833431,0.9998454670254275
117,0.000347148094327514,0.9998528288422729
118,0.00039346284767371607,0.9998360143291006
119,0.0004159502041802102,0.9998308222928494
120,0.00043380533886500534,0.9998333865790059
121,0.000363863261417392,0.9998491462186087
122,0.0004532595488880158,0.999848019304893
123,0.00032878174863608297,0.9998600242806853
124,0.0003022877754904866,0.9998733259791093
125,0.0003579512019490944,0.9998476899785104
126,0.00035784773589505497,0.999850177078796
127,0.0003239703062901243,0.999865291787566
128,0.00034962968799564484,0.9998536247143642
129,0.00035183840430644844,0.9998543434005847
130,0.0003951918777654604,0.9998364688681184
131,0.0004217159748935851,0.9998291585085203
132,0.0003392295341347445,0.9998582387142044
133,0.0003209514217828099,0.9998635936984055
134,0.00036105049903133526,0.9998491702319907
135,0.0003361021782118298,0.9998582798800022
136,0.00029778578420204825,0.9998727771018049
137,0.000318754006159599,0.9998628870188762
138,0.0003574125945279978,0.999850382907785
139,0.0004498780090347177,0.9998184674077755
140,0.0003064756156359933,0.9998713500208134
141,0.0002817380264401017,0.9998817461000072
142,0.00030433479010792474,0.99987147694869
143,0.0002925871464062864,0.9998763842548398
144,0.0003230225133291687,0.9998620894315432
145,0.0002965897606667332,0.9998750292139945
146,0.0003400809290586877,0.9998564720153809
147,0.00028503539529377796,0.9998796706576999
148,0.0002840312762921274,0.9998781475231802
149,0.0002889151711583476,0.9998790548859741
