,model_name,threshold,mask_name,eps,min_samples,buds_predicted,true_positive_x,true_positive_y,true_positive_distance,true_positive_norm_distance
14,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0062.png,10,50,1,861.0576923076923,953.0384615384615,642.9558133220473,15.069276874735484
15,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0063.png,10,50,1,651.3846153846154,513.9807692307693,2.5218717806633726,0.08468972397750134
16,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0067.png,10,50,0,,,,
17,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0068.png,10,50,1,544.5445884146342,430.9489329268293,1.045835934528053,0.01589953278843324
18,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0070.png,10,50,1,531.8612467681701,549.5041654696926,9.011409159122522,0.13223263440016747
19,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0071.png,10,50,1,409.8165261382799,492.0492411467116,1.4848872167976432,0.02217475379067277
20,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0076.png,10,50,1,505.79052631578946,450.4519298245614,4.95738475916023,0.09142717793533212
21,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0078.png,10,50,1,519.9658516020236,504.9477234401349,2.0602485476929955,0.032191383557703054
22,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0083.png,10,50,1,522.4419911682055,449.0028101164191,2.1607797359857583,0.028375998478412198
23,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0084.png,10,50,1,513.2084870848709,541.9741697416974,4.161836954318336,0.08918222044967863
24,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0086.png,10,50,1,455.689284236657,547.6334298717418,7.02437180125583,0.13244276440915323
25,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0087.png,10,50,0,,,,
26,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0094.png,10,50,1,488.970970970971,568.95995995996,1.0298077235051126,0.019719722364991518
27,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0103.png,10,50,1,526.9842247966478,496.11141237367514,10.400761334331394,0.14306066507164322
28,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0106.png,10,50,2,478.49596503026225,529.8053127101547,4.141851463319531,0.05444777062020601
29,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0110.png,10,50,1,460.5057142857143,493.72530612244896,1.7253155853991105,0.02382339834490051
30,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0113.png,10,50,3,492.2249348186774,575.5027257643992,8.134866164882743,0.14113860736555894
31,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0119.png,10,50,1,523.6816397732229,517.2324465765373,3.2821788811634742,0.07188173523039884
32,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0120.png,10,50,1,445.41295746785363,544.8565776458952,0.16776881134292668,0.0023623572743445703
33,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0121.png,10,50,1,508.24937477670596,534.6027152554484,3.080052814680744,0.04497003341106619
34,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0122.png,10,50,1,493.9206745783885,510.1124297314179,2.608281109017985,0.04129778422611811
35,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0134.png,10,50,2,560.0401222774169,543.4589224302637,4.703752543775499,0.0627607432104877
36,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0136.png,10,50,1,523.460263780859,517.2377409536692,2.3019121968444174,0.026539036250026658
37,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0141.png,10,50,2,503.1462249123925,540.9219496654986,2.237794017888875,0.03986070594364559
38,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0150.png,10,50,1,507.1541777188329,516.0139257294429,3.8908890687506217,0.043452326982520655
39,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0163.png,10,50,1,522.3622145761651,545.7860494213325,5.954394414882649,0.07024016590403787
40,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0174.png,10,50,1,504.4410395655547,527.5023273855702,1.7727219289481349,0.025160644907879403
41,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0175.png,10,50,1,528.0225583183799,552.0425531914893,2.656016128896057,0.05746188740400124
42,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0182.png,10,50,1,536.7661102894571,505.56116627931544,12.031588060195935,0.13521303616545116
43,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0183.png,10,50,1,502.0223130106851,564.8604651162791,0.9875939615300783,0.01436042239979961
44,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0187.png,10,50,1,548.0230769230769,510.356856187291,3.7811076689056144,0.05180844642490866
45,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0189.png,10,50,1,525.1964345778674,518.0060544904137,8.673572117119413,0.17294552612260025
46,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0191.png,10,50,1,517.9169090909091,568.9825454545454,13.482801490530683,0.184032491609255
47,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0213.png,10,50,1,524.8350515463917,988.7594501718213,667.2503787110815,15.971418639360992
48,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0258.png,10,50,1,526.608316008316,496.1592515592516,10.69648279316302,0.20988738038909996
49,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0281.png,10,50,1,491.9306358381503,532.8919075144508,8.91011755221817,0.1708616291973655
50,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0282.png,10,50,0,,,,
51,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0304.png,10,50,0,,,,
52,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0321.png,10,50,1,433.7857618097139,384.24584165003324,15.10021575209399,0.12338192343310742
53,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0323.png,10,50,3,489.2595845819986,424.54727704867213,4.021471586517594,0.035876024691908835
54,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0330.png,10,50,1,547.8909805205435,477.9385333115076,38.98442232200529,0.18468351665178703
55,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0336.png,10,50,1,595.3189928845102,531.6006020799124,1.6108043314064622,0.008340829114295817
56,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0354.png,10,50,3,573.9980725424916,450.36329653641724,2.501810197538196,0.01266008356353668
57,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0370.png,10,50,1,560.7994370161858,534.6222378606615,3.6345934636313406,0.0422225191766956
58,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0372.png,10,50,1,426.54953000723066,518.6125479726347,2.9526158274276915,0.013148367356513941
59,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0374.png,10,50,1,518.2300666032351,398.2910244211862,1.3028530408091696,0.006518839828486892
60,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0377.png,10,50,1,492.3830772623686,413.063221348232,3.1879696484716793,0.01985514313405657
61,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0378.png,10,50,1,519.220281124498,490.3467871485944,3.0928908573146257,0.02221456386932128
62,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0379.png,10,50,2,536.2001471670346,497.8263428991906,76.42087085290913,0.40036669472571873
63,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0381.png,10,50,1,463.3995613104083,446.6605108611052,0.8454761644713853,0.005378587207016627
64,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0396.png,10,50,1,502.6124390438884,533.7949476377008,5.056198323255674,0.034639820243458345
65,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0398.png,10,50,1,419.55988562956685,521.4187228634968,4.6863330228073705,0.03312512181299853
66,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0417.png,10,50,1,552.4742716049383,505.907950617284,3.7131663274048883,0.03238226448318217
67,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0429.png,10,50,1,565.6797471114018,542.7562677131023,7.798163688944809,0.11645487809818023
68,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0430.png,10,50,1,571.6869811702774,543.2779914962543,4.011892864492679,0.04923686697331924
69,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0431.png,10,50,2,577.2120072223894,535.5397231417394,3.3597430213769375,0.027522166740648467
70,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0440.png,10,50,1,493.80697224015495,528.770819883796,9.069145624083697,0.13424722140913367
71,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0441.png,10,50,1,634.7557789740342,500.45234325522483,4.492236206220448,0.03679926503882043
72,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0443.png,10,50,1,547.3599950853913,526.3969775156653,1.1446505307780082,0.012034877075937004
73,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0450.png,10,50,2,495.64668094218416,553.7269807280514,4.7288031727830315,0.03331881149925414
74,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0453.png,10,50,1,401.8108061749571,488.5032590051458,3.589513092111852,0.02539749829324424
75,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0456.png,10,50,1,409.7095845845846,513.5709459459459,9.091242255713386,0.072708394817613
76,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0460.png,10,50,1,590.890243902439,500.86837398373984,54.58709180127938,0.4992721811092627
77,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0463.png,10,50,1,459.2178356188313,465.24727050397416,0.7987677660685286,0.005810002608795871
78,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0465.png,10,50,0,,,,
79,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0468.png,10,50,1,434.82697925796083,497.0031405200117,19.015054734144876,0.13771632988785187
80,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0476.png,10,50,4,461.8784540152006,515.2905791551287,25.325727133211508,0.22029466256337332
81,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0479.png,10,50,1,469.452798291663,449.245217546045,11.960349900977777,0.10678883840158729
82,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0480.png,10,50,1,513.3534190927555,465.3675242608892,2.172018331659593,0.01909000486810189
83,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0485.png,10,50,3,478.425,555.8045731707317,10.083110706703884,0.0686098762804952
84,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0487.png,10,50,2,489.27896303646736,471.0625155048375,3.446815601760464,0.03352450333124371
85,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0491.png,10,50,1,459.2571506614118,569.1508565185156,9.309744680090777,0.06234204026846503
86,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0493.png,10,50,1,553.2013020833333,492.83038194444447,0.7215226239405598,0.006149340544947954
87,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0494.png,10,50,2,602.3090112255882,513.7492695678917,4.446324577595113,0.032836642121189294
88,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0517.png,10,50,1,449.6210036583426,630.1027318275807,7.2756517939575,0.022656913912564327
89,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0523.png,10,50,1,523.2245007046017,487.1083304987285,17.47528832832835,0.04848575908852785
90,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0527.png,10,50,7,418.67523680649526,559.033152909337,20.540160187579364,0.07108904209998526
91,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0535.png,10,50,3,522.9136391408563,486.51830615218313,31.874215098023978,0.08707967123213989
92,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0540.png,10,50,1,513.2202827401245,565.1485522069185,3.730937176093597,0.013133857401021186
93,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0547.png,10,50,1,448.13844957796533,617.0262994224789,7.90264520933701,0.025687202151699905
94,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0550.png,10,50,1,532.3510779877562,551.8988554697897,59.48562566796468,0.21536335512410995
95,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0554.png,10,50,1,485.8494096996121,701.4544322074687,5.732794599943354,0.033443909545248146
96,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0559.png,10,50,1,552.7925191591085,647.2515292132462,6.503440815433089,0.0264480683846808
97,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0570.png,10,50,1,371.716387413159,567.7424397221087,46.53284256378457,0.29887004501228825
98,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0577.png,10,50,1,441.6417970393604,548.4173775006694,64.96893553744546,0.39096593387187406
99,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0578.png,10,50,1,511.78526866007195,451.171875,10.241949853664563,0.05653968959764465
100,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0584.png,10,50,1,504.66955455336654,575.8887768019622,52.33220689730053,0.2208927571938781
101,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0585.png,10,50,1,534.8562334634428,603.6547821758835,66.3594639757795,0.44105520599573605
102,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0594.png,10,50,1,551.1585183544654,476.51996013509773,14.963927398105312,0.06316231203287935
103,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0595.png,10,50,1,520.0461561591661,452.9758945574822,53.506242313865485,0.3176933137385764
104,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0599.png,10,50,2,516.3814415259537,531.7489993746092,65.85509985946993,0.3270568679126789
105,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0605.png,10,50,2,532.2162221250546,660.3891318078025,29.824661535192345,0.08049269448418389
106,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0609.png,10,50,2,530.6941176470589,485.7529411764706,20.78408360952895,0.15821217491227968
107,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0617.png,10,50,16,508.1061946902655,553.5132743362832,6.175561489851333,0.2115426712268786
108,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0619.png,10,50,2,523.5049516716844,611.2588932023451,25.0920320088443,0.1006648243598061
109,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0620.png,10,50,6,468.3805147058824,561.2308298319327,43.94204627683554,1.3418017702390852
110,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0621.png,10,50,3,487.97269726972695,588.6150186447217,70.82466288187871,0.8373214430863704
111,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0624.png,10,50,3,458.92606187729416,537.3183759083078,5.7389856109065045,0.05399243725049584
112,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0626.png,10,50,5,583.9637096774194,923.0403225806451,400.81186123191054,12.380568690508799
113,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0644.png,10,50,1,502.76179729175215,483.3705375461633,5.415060991927598,0.05048236023574676
114,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0647.png,10,50,1,505.20159733192907,531.2869931542917,8.919288968298737,0.06474180716844641
115,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0648.png,10,50,1,508.491737510746,514.5638551915179,13.743203677829035,0.18003249767358112
116,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0666.png,10,50,1,605.0824742268042,471.2886597938144,31.018616337037727,0.6212705492215568
117,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0669.png,10,50,0,,,,
118,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0672.png,10,50,1,538.4419116176765,481.69486102779445,6.410887883330914,0.057915698152672605
119,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0674.png,10,50,2,534.3181197048374,460.2905165345723,4.65983812965175,0.06677599529715043
120,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0675.png,10,50,1,414.1206081081081,536.814527027027,12.88323184436502,0.1529331011273307
121,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0678.png,10,50,1,583.2909801257007,509.01511805673516,2.349985072086805,0.02010904106544222
122,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0684.png,10,50,0,,,,
123,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0687.png,10,50,1,603.6243093922652,456.9337016574586,49.27063846903204,0.3734290476498269
124,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0688.png,10,50,2,598.0676047948775,511.8735760553942,25.410477316601103,0.15609890259458079
125,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0689.png,10,50,1,572.358024691358,233.9506172839506,259.7373039054756,2.9164226493715466
126,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0710.png,10,50,1,519.3893153208475,535.260669327602,1.140863249849291,0.00751468016045976
127,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0714.png,10,50,1,545.3039806996381,520.3956574185765,45.120300647070536,0.6377699171844098
128,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0717.png,10,50,1,484.994802771855,480.3470149253731,3.6060840106686602,0.02711969188919025
129,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0729.png,10,50,2,584.8904953780517,530.125622185352,5.317996851969548,0.0390875280268149
130,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0733.png,10,50,3,543.9846827133479,520.3654266958424,36.68514040061336,0.2536637281477542
131,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0735.png,10,50,1,463.8524602131698,524.5873120163527,21.935208024521717,0.15349220992878565
132,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0747.png,10,50,0,,,,
133,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0749.png,10,50,1,572.0593946316391,532.6933181039406,0.6379468153986051,0.01714688655378375
134,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0758.png,10,50,1,608.9831916155823,529.2274075538857,4.828565825738168,0.04574546813903221
135,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0763.png,10,50,1,568.9609582152327,556.4140989302368,27.32306261816837,0.19734614572799128
136,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0764.png,10,50,0,,,,
137,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0766.png,10,50,1,634.8372131692716,453.7116727635517,6.287181755674016,0.09291953093321641
138,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0768.png,10,50,1,609.8630434782609,476.35434782608695,19.268378406789267,0.17570164391933082
139,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,01_0771.png,10,50,2,540.5610278372591,572.4218415417558,1.5285239952458114,0.010229782687505566
140,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0001.png,10,50,1,521.9405520169852,512.4490445859873,4.491768237225092,0.07579858900317345
141,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0010.png,10,50,2,487.7548435171386,484.8301043219076,1.975990893960585,0.038773077134401014
142,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0015.png,10,50,0,,,,
143,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0018.png,10,50,2,462.17749887942625,447.9332138054684,1.44416330945737,0.02461642004756881
144,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0021.png,10,50,0,,,,
145,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0025.png,10,50,1,551.7475868725869,425.90637065637065,5.958154277375014,0.10419052168984806
146,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0036.png,10,50,1,469.2070203430395,447.98364579178303,2.261663831568753,0.03207191357791824
147,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0037.png,10,50,1,522.7043735613286,499.4041433738902,3.417400893050108,0.05869581686536445
148,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0043.png,10,50,0,,,,
149,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0049.png,10,50,1,410.6748140276302,548.5674814027631,4.1503417751818095,0.0636700158692664
150,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0052.png,10,50,1,455.70652545268194,542.4396993508713,0.9621266198548573,0.012393806648893679
151,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0058.png,10,50,1,440.537607891492,481.5758323057953,5.737132251430404,0.1052327247205305
152,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0059.png,10,50,0,,,,
153,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0061.png,10,50,2,508.572685379137,515.4767490573943,20.98110099118001,0.679244276692878
154,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0062.png,10,50,0,,,,
155,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0063.png,10,50,0,,,,
156,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0067.png,10,50,0,,,,
157,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0068.png,10,50,1,544.4802259887006,430.84907183212266,0.9917773443585084,0.015077696113558406
158,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0070.png,10,50,1,531.7490506329113,548.0123417721519,7.51646892625599,0.11029601141788682
159,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0071.png,10,50,1,409.9013532763533,492.1602564102564,1.3985697475272962,0.020885720787188606
160,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0076.png,10,50,1,503.52340060111635,447.74237870330614,8.173143720660049,0.1507342079629927
161,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0078.png,10,50,1,520.0902154398564,504.8536804308797,2.0883572142007316,0.03263058147188643
162,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0083.png,10,50,1,522.7589246364037,447.9669457910974,2.8207501986820973,0.03704292576090303
163,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0084.png,10,50,1,513.3485714285714,542.9735714285714,4.964019160366898,0.10637183915071927
164,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0086.png,10,50,1,455.96167718665464,547.5211902614968,6.83232627426744,0.1288217942773889
165,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0087.png,10,50,0,,,,
166,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0094.png,10,50,1,488.8753135077033,568.7205302758867,1.1588887058948196,0.022191485857560377
167,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0103.png,10,50,1,527.7415910304325,496.3323545114789,10.258015776943125,0.14109722473111927
168,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0106.png,10,50,3,478.18674269422667,529.4426229508197,3.666179679372569,0.04819470519470397
169,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0110.png,10,50,1,460.3360655737705,493.2916307161346,1.3019924742353748,0.017978093757610555
170,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0113.png,10,50,2,496.3379655364091,574.3121178432463,4.249300188607042,0.07372466845087298
171,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,02_0119.png,10,50,1,523.9786426198386,517.0023730422402,2.9285489787097077,0.06413702297122952
